id	电影名	内容简介	主演	导演	编剧	评分	预告片URL
3649049	金陵十三钗	1937年，日军入侵南京，战火中，六朝古都化为废墟，众多中国军民被困城中。一支十数人的国军德械教导队余部在长官李教官（佟大为 饰）指挥下，从日军手中救出了一批教会学校女学生，而李教官等人，至此丧失了出城的机会。幸免于难的书娟（张歆怡 饰）等学生返回文彻斯特教堂，随她们一 起来到的，还有受雇远道至此收敛神父遗体的美国人约翰·米勒（克里斯蒂安·贝尔 Christian Bale 饰）。此时的南京城中，逃难的人们蜂拥进安全区和教堂寻找庇护，十四名风尘女子强行进入教堂避难，其中精通英语的玉墨（倪妮 饰）希望借助约翰的身份为一行人提供更多保护。教堂的墙壁，并不能阻挡日军的铁蹄，教堂内的人们，将面临孰生孰死的选择……©豆瓣	克里斯蒂安·贝尔,倪妮,张歆怡	张艺谋	刘恒	8.1	http://vt1.doubanio.com/202003221532/998345c1542125f7dedd81cdc777865d/view/movie/M/301030624.mp4
3681595	刑警张玉贵	刑警张玉贵和妻子离婚多年，他们都深爱着女儿张雅芝。女刑警付明明是张玉贵现在的女友，她为张玉贵的善良正直和男人气概所吸引。在张雅芝过生日那天，张玉贵的好友王建中来到北京托张玉贵帮个忙，王建中做刑警的时候曾救过他的命。不久，某居民小区发生凶杀案，死者状况与后来发生在“东方娱乐城”内的案件非常相似，经调查所取得的线索竟然都与王建中有关，案情还涉及到张玉贵的前妻。最让张玉贵头痛的是，案件背后所隐藏的还有市里主管刑事案件的李德旺副局长以及一批有名有姓的领导干部……张玉贵、付明明、杜鹏等刑警顶着巨大的压力，一查到底，最终将犯罪分子绳之以法。	王学圻,张晗,段奕宏	孙铁	魏人	6.5	 
3681613	大闹天宫	在遥远的东方傲来国，一枚承受了日精月华的石头突然炸裂，从里面蹦出了一只石猴（李扬 饰）。石猴在附近的花果山占山为王，逍遥自在，好不快活。只可惜他虽天赋神力，却没有一件得心应手的兵器。在老猴的建议下，美猴王入龙宫，强从东海龙王（陈凯歌 饰）那里讨来定海神针金箍棒。龙王一纸诉状告到天庭，玉帝（陈道明 饰）接受太白金星（张国立 饰）的建议，先后将美猴王骗到天宫作弼马温、管理蟠桃园。发觉被骗的美猴王怒砸马栏、破坏蟠桃宴，返回花果山自命齐天大圣。由此和十万天兵天将展开了惊心动魄的大战…… 本片根据中国古典四大名著之一的《西游记》改编，是上海美术电影制片厂经典名作的重新修复的版本。©豆瓣	李扬,陈凯歌,陈道明	万籁鸣	李克弱	7.3	http://vt1.doubanio.com/202003221553/2bf3239f8ac23faf2dde40f782bd1415/view/movie/M/301050471.mp4
3681712	喊过岭的故事	农村姑娘二芹很出众。会吹唢呐，长得也好看，可他却嫁给了大她近二十岁的村里的会计.....。二芹刚刚结婚三个月丈夫就从山崖上掉下来摔死了。农村的红白喜事是很讲究的，送葬时请来鼓乐班吹奏是必不可少的程序。在送葬的途中唢呐手老德子因体力不支摔倒，偏巧唢呐砸碎了会计的遗像，按照村当地的风俗老德子就得为会计抗灵头幡给故人谢罪。老德子是二芹的表哥，两个人从小一起学吹唢呐，长大后又谈了一场轰轰烈烈的恋爱，终因近亲不能结婚而分手。所以在旁人眼里老德子多少有一点故意破坏的嫌疑，无奈之下老德子借了五千块钱雇了专业送葬队，又热热闹闹地送了会计一回才算了事。可一波未平一波又起，村里帮老德子抗灵头幡的村民大哈、家里养的五十只鸡一夜之间全都死了。大哈认为是抗灵头幡惹得祸，气恼的大哈为此事和二芹发生口角，并扬言以后啥都不干了专和二芹过不去。 二芹怀上了会计的孩子，这可让会计的老父亲喜出望外 ，因为会计家是代代单传，会计四十岁了还没有一儿半女，他这一死就断了香火了。二芹的怀孕给了老人家莫大的希望，所以老人家几乎天天去小庙祭拜，祈求孩子平安。他高兴地哼着小曲修补好了有些破旧的小庙，盼望二芹能早日为他家续上香火…… 村里见多识广的小秋看上了二芹，为了要让二芹感受到他的好并能顺理成章的嫁给他，小秋便看准了一根筋的大哈和二芹之间的矛盾，设计挑起一个又一个事端，让大哈把二芹逼进死胡同，他在出手相救，他对二芹好，对会计爹好，对二芹身边的人好，对村里所有的人都好…… 老德子借的5000快钱到期了，他还不上钱只好东躲西藏地躲到二芹家。大哈认定他和二芹旧情复发，便盯梢以便伺机捉奸，大哈媳妇以为大哈和二芹是勾搭连环便找茬骂街，大哈打跑了媳妇，二芹也被找来的债主打伤流产了.....。悲伤的会计爹砸碎了自己虔诚供奉的小庙，在顿悟中喊出了：“求啥都没用，这点道理咋用了一辈子才弄明白”的呐喊。 一年后， 二芹和小秋结婚了，会计爹和他们住在一起，二芹兑现了不管会计在不在都要侍候他一辈子的诺言。	刘迈,曹湃,王晓	肖风	程晓玲	7.1	 
3714078	刺青怨	解放前的天津卫，大商人赵久爷（高惠彬 饰）买卖兴隆，风光无限，他的两个儿子宝义（耿大鹏 饰）和宝贵（孙大川 饰）分别经管着赵家的绸缎铺和水铺，生意越做越红火。闲暇时，久爷访客会友，闲暇自在，更难得的是洁身自好，品行端正。某晚，久爷和朋友吃饭时认识了清吟班的姑娘翠云（张檬 饰）。翠云只有16岁，因家贫被卖到窑子，还被刺伤象征身份的耻辱刺青。久爷与之同乡，且同情她的遭遇，于是将翠云赎回家中。 他满心纳翠云为妾，却发现次子宝义对翠云一往情深，而老大宝贵有些智障，久爷两口子打算将其配给宝贵。赵家的矛盾由此越积越深……©豆瓣	高惠彬,张檬,张大川	陈权	徐镇河	6.1	 
3724056	走路上学	怒江峡谷隔开了傈僳族孩子瓦娃的家与学校，他对于姐姐娜香每天能和小伙伴一起溜索过江读书非常羡慕。妈妈对溜索有深深的恐惧感，她坚持要瓦娃等爸爸回来带着才可以溜索过江。瓦娃经过一番准备，独自偷偷溜索过江走进心仪已久的学校。他看到了姐姐娜香的教室，背会了老师教的课文，还撞到了前来支教实习的聂老师。聂老师家访时无意戳破了瓦娃溜索过江的秘密，妈妈气急败坏痛打瓦娃。聂老师送给赤脚的学生们雨鞋，娜香得到一双红色雨鞋。瓦娃喜欢姐姐的红雨鞋，他答应妈妈和姐姐，有了这双鞋，他就不再偷着溜索。可第二天一早，懂事的瓦娃却把这双漂亮雨鞋还给了姐姐。看到娜香在商铺为弟弟选鞋却买不起，聂老师买下新鞋让娜香带给瓦娃。在溜索过江回家时，娜香为了保护书包里的新鞋，失手从溜索上坠落江中……。娜香的离去，妈妈的痛哭，和众人对奶奶的欺瞒，使瓦娃从此无言呆坐。爸爸归家，聂老师来到家里给瓦娃上课，她看到瓦娃画在屋檐下的图画，得知了瓦娃对姐姐深深的思念。六个月后，腊登乡第一座桥建成，聂老师和同学们在桥头迎接瓦娃，瓦娃仿佛看到自己和姐姐手拉着手脚穿新鞋走路上学。	丁嘉力,阿娜木龄,曹曦文	彭家煌	彭臣	8.0	 
3732460	单行线	住在筒子楼里渴望成为演员的女孩儿，热衷摇滚不知生活为何物的男孩儿，衣食无忧却渴望心灵自由的高级白领。境遇迥异的三个人，因为一个酒吧相遇，然后各自继续他们的人生……单行线，关于命运的苍白剧本，或许细碎或许无聊，但却有让人想要哭泣的冲动。迷茫的、执着的、孤独的、淡漠的那些故事中的人，其实都是我们……	秦海璐,夏炎,孙逊	辛巨擘	杨晓丽	7.6	 
3732536	星海	1904年6月，伟大音乐家冼星海降生在澳门疍家的小船上，父亲在他未出生时就已被无情的大海吞噬。家境的贫寒，地位的低下，使幼年的星海（苏嘉航 饰）饱尝了世道的艰难。伹逐渐长大的星海（王成阳 饰）展现出音乐的天赋，他趁去葡国音乐学院送外卖的机会接触到了西洋音乐，妈妈（徐若瑄 饰）和外公尽量给少年星海创造学习的机会，妈妈的自尊自强时刻影响着星海。不久，外公惨死，渔霸借机欺侮妈妈，母子二人不得已赴南洋谋生。在新加坡，星海遇见了恩师肖友梅（苏有朋 饰），肖老师的出现对星海日后的成长起到了至关重要的作用......©豆瓣	徐若瑄,苏嘉航,王成阳	李前宽	李前宽	6.6	http://vt1.doubanio.com/202003230043/9c4c1ee89e7a714e09deee075a53dc3c/view/movie/M/301000304-1.mp4
3732631	心雨花露	1)事隔两年，邢健老师再次回到新月一中，正赶上学校举行分班考试。分班考试制度在新月一中奉行了几十年。因为抵制分班考试制度，两年前邢健放弃政研室主任外出进修。这次重返学校，邢健跟车校长有个约定：出任分班后差班的班主任，如果差班的平均分在分班后的第一次考试中超过优秀班，学校将废除分班考试制度。 2)有着很高升学率的新月一中是一所历史悠久的中学，开学了，高二年级同学为了准备一年后的高考进行了分班考试，考试结果有喜有忧，注重升学率的冷枚老师负责优秀班，注重素质教育的刑建老师带领下被分到“差等班”的学生开始从新审视自己，他们决心锻炼自己的体魄，努力学习，永远摘掉差生的帽子……	姬晨牧,乔乔,林斐	喻瀚湫	仇善文	6.9	 
3732845	代课老师	牧区的一位藏族教师益西是一位在村小学代课点执教了二十多年的代课老师，他腿疾且身患沉疴，可是他以对孩子们无私的爱，赢得了大家的尊重。 他所梦寐以求的，是能够成为一名真正的人民教师。 乡里成立了寄宿学校，学生们都被接到新学校学习，孩子们可以在那里读书、住宿、接受良好的教育。然而，代课点取消了，益西也不再是代课老师了，这使他感到失落和迷茫。 道班工人张大秋的儿子张喆，为了逃课，从北京来到这里。张大秋因抢修任务外出，拜托益西照顾他的儿子张喆，也希望益西可以教导贪玩的张喆读书学习。 于是，在原来的代课教室里，益西与张喆的心灵碰撞就此展开。几经波折，益西真挚的关爱终于开启了张喆心灵的大门。更可贵的是，他用尊重和鼓励，还有独特的教育方式，激发了张喆对学习的兴趣。就在此时，益西不堪病重，倒在了讲台上……	桑格,王亮,兰嘎金措	卫晓茼	武刚	6.5	 
3732860	多大事啊	电线维修工王小坡（朱雨晨 饰）是一个乐于助人的小伙子，但是身为80后的他，收入微薄，无法负担婚房的首付。这一点令女友张俐的父母非常不爽，急忙给女儿张罗相亲。可女儿却觉得男友挺好，不曾理会。受刺激的小坡为了筹钱，在朋友的帮助下，接了个制作了道具装甲车的活儿，力求证明自己的实力。报社主编郑谨（句号 饰）是一个妻管严，因为答应捐助贫困生，而被其家长追债。情急之下，郑谨决定对老婆（叮当 饰）心爱的小狗“芝麻”下手。结果，当小坡的装甲车上路的时候，造成了多起交通事故。接到群众举报的警察，开始封锁现场，偏偏装甲车停靠的地点，就是郑谨跟老婆约定的交易地点。由此，引发了一连串令人忍俊不禁的误会……©豆瓣	朱雨辰,张俪,句号	韩秋池	南柯	6.1	 
3734112	风声	1942年10月10日，汪伪政权举行了盛大的国民政府庆典。然而，一系列的军政要员遇刺事件，让身为特务处长王田香（王志文 饰）如坐针毡。在对女刺客（刘威葳 饰）的酷刑审问中，他获得了一条关键的情报——代号为老鬼的地下党已经混入了剿匪司令部。立功心切的王田香立刻向日本皇军特务机关长武田（黄晓明 饰）做了汇报。二人随即在裘庄布下了一个圈套，意图通过放出假消息逼老鬼现身。 在被怀疑的对象中，有司令的侍从官白小年（苏有朋 饰）、军机处长金生火（英达 饰）、剿匪大队长吴志国（张涵予 饰）、译电组组长李宁玉（李冰冰 饰）以及行政收发专员顾晓梦（周迅 饰）。在怀疑与排查中，武田与王田香不择手段软硬兼施，然而事情的发展却出乎意料……©豆瓣	周迅,李冰冰,张涵予	陈国富	陈国富	8.2	 
3736644	命悬800公里	格扎奔跑起来像一阵风，因此被称为“野马”。妹妹卓玛因心脏手术，急需一万元，可对家境贫寒的格扎而言，这无异一个天文数字。省城举办宣传奥运精神的长跑比赛，第一名将获得奖金一万元。野马当即决定，从香格里拉跑到省城去。路上，电视台记者杜彬抓拍到风一般跑过的野马，产生了强烈的好奇。为找出答案，老杜开始了寻人之旅。但野马没有意识到：仅凭他的双脚，要在比赛前跑到省城是不可能的。恰在此时，老杜的电视采访车出现了，野马上了车。入夜，野马终于如期到达了省城，可他没想到会有比奔跑更大的挑战在等待着他……	更登彭措,陈国新,袁志博	李子衡	甘昭沛	6.4	 
